record_id,region_code,country_name,country_code,survey_acronym,reporting_year,reporting_level,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
1845,LAC,"El Salvador",SLV,EHPM,2022,national,national,2022,income,1,"2000 - 2022",2.15,0.033633982,0.013437637,0.007945483,0.020997634,13.10262646,10.35562829,0.275570353,0.387575764,0.339250704,0.01922395,0.037004104,0.049405307,0.060816071,0.07277225,0.086241673,0.102540221,0.124216024,0.160642194,0.287138206,1.148319506,0.51499927,6336392,4276.05215,3686.608462,0,micro,survey
1846,LAC,"El Salvador",SLV,EHPM,2001,national,national,2001,income,1,"2000 - 2022",2.15,0.14104641,0.06346673,0.039201125,0.102203389,10.17531808,6.441902459,0.509817087,0.513704391,0.493176872,0.008843396,0.02199823,0.033094809,0.044414514,0.056880467,0.071462657,0.09051824,0.118221929,0.168521112,0.386044647,5.863668309,0.51499927,5988095,2968.631542,2648.209325,0,micro,survey
1847,ECA,Serbia,SRB,LSMS,2002,national,national,2002,consumption,0,2002,2.15,0.001279985,0.000254,0.0000654,0.000296,16.3832997,13.48888263,0.18159678,0.327437534,0.264601713,0.032146942,0.047564161,0.057718961,0.067197971,0.07721396,0.088346631,0.101534366,0.118438833,0.147420142,0.262418034,0.332008118,47.99227524,7496522,3640.275027,2764.132579,0,micro,survey
1848,LAC,"El Salvador",SLV,EHPM,2002,national,national,2002,income,1,"2000 - 2022",2.15,0.14728867,0.065533258,0.040360009,0.105757715,10.26262279,6.44698474,0.523138495,0.518704917,0.4991012,0.008508599,0.021408672,0.032794233,0.043597462,0.055955379,0.071359491,0.091019344,0.118379504,0.168653862,0.388323454,6.027320687,0.51499927,6011275,3003.698336,2657.858522,0,micro,survey
1849,ECA,Serbia,SRB,HBS,2003,national,national,2003,consumption,1,"2003 - 2019",2.15,0.003804615,0.001199865,0.00054,0.001699574,14.63391744,12.13520752,0.181239246,0.32828977,0.270984801,0.031323683,0.046896137,0.057029657,0.067177646,0.077277298,0.088397667,0.102711289,0.120004265,0.149143777,0.26003858,0.364797819,47.99227524,7480591,3808.094103,2844.653886,0,micro,survey
1850,LAC,"El Salvador",SLV,EHPM,2003,national,national,2003,income,1,"2000 - 2022",2.15,0.158137868,0.080161749,0.056117261,0.150515834,9.495242281,6.309292634,0.528772078,0.504976926,0.475690308,0.006690522,0.021599867,0.034229644,0.046653922,0.059318813,0.07461456,0.094173544,0.120993981,0.169079498,0.372645649,6.179051368,0.51499927,6026849,3042.83465,2671.805076,0,micro,survey
1851,ECA,Serbia,SRB,HBS,2004,national,national,2004,consumption,1,"2003 - 2019",2.15,0.007966685,0.001964438,0.000718,0.002482755,13.68979965,10.87574359,0.211037634,0.354736496,0.299072066,0.029229597,0.043702398,0.053607725,0.063366746,0.07332956,0.085392456,0.100171989,0.120868319,0.151420207,0.278911004,0.405021761,47.99227524,7463157,4161.595203,3213.201988,0,micro,survey
1852,ECA,Serbia,SRB,HBS,2005,national,national,2005,consumption,1,"2003 - 2019",2.15,0.007877403,0.002150212,0.000854,0.002788463,14.62673995,11.67366669,0.226229897,0.364604233,0.295303171,0.026630491,0.041944227,0.052722552,0.063571651,0.073940404,0.085324305,0.099496983,0.118835875,0.149915081,0.287618431,0.47031118,47.99227524,7440769,4404.959875,3299.030698,0,micro,survey
1853,LAC,"El Salvador",SLV,EHPM,2004,national,national,2004,income,1,"2000 - 2022",2.15,0.11488363,0.051525526,0.032346526,0.079480515,9.768703505,6.522838405,0.432934502,0.478196845,0.451272894,0.010858902,0.026424986,0.038342508,0.049263445,0.0607565,0.075194748,0.09455959,0.121370859,0.166847828,0.356380633,0.744120291,0.51499927,6035655,3065.418788,2710.101183,0,micro,survey
1854,ECA,Serbia,SRB,HBS,2006,national,national,2006,consumption,1,"2003 - 2019",2.15,0.004705286,0.000911,0.000258,0.001081934,13.72532448,11.73909219,0.149186713,0.29729479,0.243391074,0.034211197,0.050971597,0.061478118,0.071708668,0.08101628,0.091154872,0.103637246,0.120776695,0.147373234,0.237672094,0.525450563,47.99227524,7411569,4648.19702,3660.987698,0,micro,survey
1855,LAC,"El Salvador",SLV,EHPM,2005,national,national,2005,income,1,"2000 - 2022",2.15,0.112784553,0.043441719,0.024973468,0.066845532,9.938345741,6.592280229,0.435551303,0.484849325,0.443100207,0.012331541,0.026088921,0.037449767,0.048454331,0.059774576,0.07364155,0.091991315,0.117937633,0.164528312,0.367802054,0.775828907,0.51499927,6037817,3147.225224,2818.697445,0,micro,survey
1856,ECA,Serbia,SRB,HBS,2007,national,national,2007,consumption,1,"2003 - 2019",2.15,0.00369309,0.000832,0.000309,0.001074835,13.85619247,11.99751921,0.138273632,0.287066993,0.234771398,0.035704788,0.052696113,0.063269843,0.072546559,0.081470674,0.091792982,0.104201968,0.12060432,0.145543834,0.232168918,0.559035855,47.99227524,7381579,4967.619716,3958.163729,0,micro,survey
1857,LAC,"El Salvador",SLV,EHPM,2006,national,national,2006,income,1,"2000 - 2022",2.15,0.076506427,0.022181978,0.010050823,0.030561678,9.909668592,6.794313974,0.366450869,0.456925592,0.395317301,0.017247185,0.030566317,0.041193257,0.051791748,0.062980258,0.075355603,0.092606873,0.114987485,0.157654269,0.355617005,0.813689325,0.51499927,6034436,3285.917608,2944.993693,0,micro,survey
1858,ECA,Serbia,SRB,HBS,2008,national,national,2008,consumption,1,"2003 - 2019",2.15,0.00111986,0.000273,0.000153,0.000411,14.11262654,12.28669166,0.125237436,0.275614211,0.229794203,0.038631888,0.05420584,0.064081504,0.073185011,0.082189344,0.092267447,0.10477072,0.12040547,0.145396707,0.22486607,0.628417701,47.99227524,7350222,5270.958323,4153.653989,0,micro,survey
1859,ECA,Serbia,SRB,HBS,2009,national,national,2009,consumption,1,"2003 - 2019",2.15,0.001445018,0.000252,0.0000484,0.00028,13.89044787,12.23881212,0.130761679,0.279741493,0.232189577,0.036670702,0.053410019,0.063504735,0.072695893,0.082710918,0.093161264,0.105625965,0.121305686,0.145992962,0.224921857,0.679426061,47.99227524,7320807,5147.568973,4030.820981,0,micro,survey
1860,LAC,"El Salvador",SLV,EHPM,2007,national,NULL,2007,income,1,"2000 - 2022",2.15,0.050684903,0.012766456,0.004974235,0.016755534,10.60496786,7.20173423,0.35176026,0.452179942,0.388035614,0.019366582,0.032487773,0.042142766,0.051878642,0.062163723,0.074615375,0.090869028,0.114274221,0.155069895,0.357131995,0.853201233,0.51499927,6044131,3341.616988,3149.025748,0,micro,survey
1861,ECA,Serbia,SRB,HBS,2010,national,national,2010,consumption,1,"2003 - 2019",2.15,0.000978,0.000138,0.0000248,0.000153,13.44608649,11.63181336,0.140091618,0.290166053,0.242017335,0.035204557,0.051235037,0.061752613,0.072314575,0.082158781,0.091737837,0.104853992,0.122133174,0.148671992,0.22993744,0.721160168,47.99227524,7291436,5206.086761,4022.368409,0,micro,survey
1862,LAC,"El Salvador",SLV,EHPM,2008,national,national,2008,income,1,"2000 - 2022",2.15,0.077175079,0.020377021,0.008175585,0.026992465,10.22961907,6.715646866,0.382817383,0.46885679,0.431682181,0.017016531,0.029342804,0.039188449,0.049202129,0.05997307,0.073249304,0.091061914,0.116472939,0.1632691,0.36122376,0.902209211,0.51499927,6068099,3399.331872,3124.388299,0,micro,survey
1863,ECA,Serbia,SRB,EU-SILC,2012,national,national,2012,income,2,"2012 - 2020",2.15,0.05340191,0.029303274,0.022724086,0.023110309,14.20649328,11.56296,0.309168046,0.399246587,0.346079896,0.013153851,0.033953955,0.048029175,0.060766313,0.074117925,0.088617626,0.105109428,0.126670102,0.162931983,0.286649642,0.860230101,47.99227524,7199077,5343.578825,4061.201751,0,micro,survey
1864,ECA,Serbia,SRB,HBS,2013,national,national,2013,consumption,1,"2003 - 2019",2.15,0.00225479,0.000327,0.0000776,0.000375,13.32853001,11.61323687,0.140117774,0.290171138,0.241584755,0.035246017,0.051453071,0.061942237,0.071805168,0.081944738,0.09247433,0.10476534,0.121297993,0.148798502,0.230272605,0.926418466,47.99227524,7164132,5524.967865,4012.091384,0,micro,survey
1865,ECA,Serbia,SRB,EU-SILC,2013,national,national,2013,income,2,"2012 - 2020",2.15,0.058431945,0.032387001,0.025348307,0.030813965,13.01679431,10.79599645,0.308457249,0.394900683,0.342143272,0.012993525,0.03369594,0.048272388,0.061258487,0.075431232,0.090427951,0.107308479,0.127743299,0.160942873,0.281925827,0.926418466,47.99227524,7164132,5524.967865,4012.091384,0,micro,survey
1866,ECA,Serbia,SRB,EU-SILC,2014,national,national,2014,income,2,"2012 - 2020",2.15,0.069231504,0.043057596,0.034695494,0.047887921,13.11241057,10.86550794,0.340968263,0.40494145,0.354911054,0.01047262,0.032062646,0.047255611,0.060616027,0.074740984,0.090609595,0.107405277,0.128486634,0.162137928,0.286212677,0.945710623,47.99227524,7130576,5462.734775,4026.986432,0,micro,survey
1867,ECA,Serbia,SRB,HBS,2015,national,national,2015,consumption,1,"2003 - 2019",2.15,0.000717,0.000248,0.000121,0.000354,15.03319857,13.01325381,0.135090364,0.285157361,0.233809501,0.036815668,0.052954066,0.063047087,0.072326649,0.081703277,0.091782901,0.104266646,0.120371067,0.145376286,0.231356354,0.958878377,47.99227524,7095383,5588.979444,4021.200796,0,micro,survey
1868,ECA,Serbia,SRB,EU-SILC,2015,national,national,2015,income,2,"2012 - 2020",2.15,0.066467105,0.040156715,0.032696,0.045674084,13.45907545,10.9941281,0.343009264,0.405183184,0.339920254,0.010903158,0.032874422,0.047744413,0.061314576,0.075159889,0.089497838,0.105820589,0.127016094,0.157651473,0.292017548,0.958878377,47.99227524,7095383,5588.979444,4021.200796,0,micro,survey
1869,LAC,"El Salvador",SLV,EHPM,2009,national,national,2009,income,1,"2000 - 2022",2.15,0.074199602,0.019886615,0.007933089,0.026401547,9.877291091,6.80010891,0.364112886,0.458250861,0.39003023,0.017890056,0.030750412,0.041184027,0.051259042,0.062666329,0.075149977,0.090865947,0.11377165,0.156695756,0.359766803,0.90339059,0.51499927,6091188,3315.801586,2908.860176,0,micro,survey
1870,ECA,Serbia,SRB,EU-SILC,2016,national,national,2016,income,2,"2012 - 2020",2.15,0.063563869,0.041777477,0.034741757,0.037752046,13.75336774,11.65709853,0.313940305,0.388324969,0.330669276,0.010872565,0.033782227,0.049845992,0.063781894,0.077665049,0.091956966,0.107855148,0.128994696,0.162047394,0.273198069,0.969639989,47.99227524,7058322,5805.898062,4118.745839,0,micro,survey
1871,LAC,"El Salvador",SLV,EHPM,2010,national,national,2010,income,1,"2000 - 2022",2.15,0.063456346,0.016171163,0.006431425,0.021100438,9.777038855,6.970638569,0.326484836,0.435141284,0.391330763,0.019312376,0.032130585,0.042711265,0.053511065,0.065030889,0.078513492,0.095718482,0.119245335,0.161523025,0.332303485,0.919855133,0.51499927,6114034,3373.043811,2924.673493,0,micro,survey
1872,LAC,"El Salvador",SLV,EHPM,2011,national,national,2011,income,1,"2000 - 2022",2.15,0.053409295,0.012503139,0.004509389,0.015691528,9.545155393,6.854188732,0.305198229,0.4231836,0.368667969,0.021160725,0.034685205,0.044967915,0.055333488,0.066088498,0.078568347,0.095165057,0.117506355,0.158987917,0.327536493,0.966999508,0.51499927,6137349,3488.150015,2959.339224,0,micro,survey
1873,ECA,Serbia,SRB,EU-SILC,2017,national,national,2017,income,2,"2012 - 2020",2.15,0.05394842,0.032633959,0.026738702,0.024784862,13.83653869,12.01106545,0.268040503,0.361518969,0.304546334,0.013813823,0.037729293,0.053396641,0.067922354,0.080367229,0.093778852,0.109339726,0.128982257,0.159084616,0.255585209,1,47.99227524,7020858,5959.521304,4232.186535,0,micro,survey
1874,LAC,"El Salvador",SLV,EHPM,2012,national,national,2012,income,1,"2000 - 2022",2.15,0.046371476,0.011173152,0.004129505,0.014073698,9.877428882,7.205081451,0.299327744,0.418292768,0.355534583,0.021632799,0.035626144,0.045684063,0.056162305,0.06699448,0.079513483,0.095035122,0.117480664,0.155971775,0.325899164,0.973297421,0.51499927,6161289,3572.67142,3042.562627,0,micro,survey
1875,ECA,Serbia,SRB,HBS,2018,national,national,2018,consumption,1,"2003 - 2019",2.15,0.00037,0.0000386,0.00000402,0.0000407,16.32361528,13.72499066,0.151346216,0.303510575,0.257067631,0.035032812,0.049747977,0.060183477,0.069851717,0.079421561,0.089854482,0.10337128,0.121354552,0.150795378,0.240386764,1.019598399,47.99227524,6982604,6261.5257,4387.912734,0,micro,survey
1876,ECA,Serbia,SRB,EU-SILC,2018,national,national,2018,income,2,"2012 - 2020",2.15,0.029232729,0.014684391,0.011263979,0.016370129,15.75404281,13.51049398,0.240375126,0.350180093,0.296810362,0.018799109,0.040170838,0.054498783,0.067850005,0.079958116,0.092832113,0.108269765,0.127817705,0.155246727,0.254556838,1.019598399,47.99227524,6982604,6261.5257,4387.912734,0,micro,survey
1877,ECA,"Slovak Republic",SVK,HBS,2006,national,national,2006,consumption,1,"2004 - 2009",2.15,0,0,0,0,17.41393021,14.98027841,0.128170012,0.277095102,0.213403536,0.041209252,0.055322956,0.064375276,0.073091944,0.081648684,0.090818792,0.101686218,0.115709697,0.138966883,0.237170299,24.93102178,0.579345882,5373054,12395.75218,7520.940396,0,micro,survey
1878,ECA,Serbia,SRB,HBS,2019,national,national,2019,consumption,1,"2003 - 2019",2.15,0.000452,0.00000624,0.0000000862,0.00000629,15.29070407,13.20072283,0.140787841,0.289532461,0.245001883,0.033924544,0.050911064,0.062988751,0.072533824,0.082007006,0.092605507,0.105904695,0.123415841,0.147436546,0.228272221,1.038453146,47.99227524,6945235,6567.908055,4573.372985,0,micro,survey
1879,ECA,"Slovak Republic",SVK,EU-SILC,2006,national,national,2006,income,2,"2004 - 2019",2.15,0.002289779,0.001179105,0.000811,0.002276816,20.19553158,18.48835472,0.122332371,0.257970616,0.185237004,0.036027125,0.05710879,0.068948142,0.079185414,0.087394256,0.095673393,0.10437312,0.116619759,0.136483604,0.218186398,24.93102178,0.579345882,5373054,12395.75218,7520.940396,0,micro,survey
1880,ECA,Serbia,SRB,EU-SILC,2019,national,national,2019,income,2,"2012 - 2020",2.15,0.023344426,0.012391638,0.009577396,0.008368076,17.84680175,15.3007991,0.226182967,0.344882478,0.277785344,0.021208221,0.042585154,0.056455425,0.068335891,0.079508088,0.09177411,0.105488338,0.123289319,0.151657305,0.259698151,1.038453146,47.99227524,6945235,6567.908055,4573.372985,0,micro,survey
1881,ECA,"Slovak Republic",SVK,HBS,2007,national,national,2007,consumption,1,"2004 - 2009",2.15,0,0,0,0,17.71635161,15.10160713,0.133172941,0.280048336,0.209674536,0.040893677,0.055624064,0.064971014,0.072862724,0.080942669,0.090059454,0.100100187,0.114487476,0.139003491,0.241055243,25.61830081,0.579345882,5374622,13734.45555,8110.300628,0,micro,survey
1882,ECA,"Slovak Republic",SVK,EU-SILC,2007,national,national,2007,income,2,"2004 - 2019",2.15,0.003675744,0.002195431,0.001652807,0.003786852,20.94059573,19.37335166,0.116035145,0.246651943,0.179247932,0.036277132,0.058743424,0.071039933,0.080339353,0.088846298,0.096456275,0.105542547,0.117436475,0.137657251,0.207661311,25.61830081,0.579345882,5374622,13734.45555,8110.300628,0,micro,survey
1883,ECA,"Slovak Republic",SVK,HBS,2008,national,national,2008,consumption,1,"2004 - 2009",2.15,0,0,0,0,18.00002747,15.54779208,0.121595351,0.268743958,0.2029939,0.041893033,0.056773976,0.066346745,0.074410707,0.082392179,0.090979634,0.101435486,0.115545299,0.137659978,0.232562963,26.79627531,0.579345882,5379233,14487.70653,8671.919519,0,micro,survey
1884,ECA,"Slovak Republic",SVK,EU-SILC,2008,national,national,2008,income,2,"2004 - 2019",2.15,0.004077014,0.001943727,0.001256562,0.002652754,21.78051758,19.85033277,0.125433509,0.260254729,0.197308587,0.033934734,0.057576,0.068991507,0.077969676,0.086465907,0.095399766,0.105203376,0.118818815,0.141965937,0.213674281,26.79627531,0.579345882,5379233,14487.70653,8671.919519,0,micro,survey
1885,ECA,"Slovak Republic",SVK,HBS,2009,national,national,2009,consumption,1,"2004 - 2009",2.15,0,0,0,0,16.55905753,14.56105253,0.112623624,0.260160967,0.203692484,0.043470654,0.057434258,0.06637691,0.074540472,0.083395063,0.092608834,0.103183304,0.11676265,0.138111001,0.224116856,0.903839358,0.579345882,5386406,13679.08441,8645.345546,0,micro,survey
1886,ECA,"Slovak Republic",SVK,EU-SILC,2009,national,national,2009,income,2,"2004 - 2019",2.15,0.00446779,0.001786286,0.001000213,0.002785618,23.1637439,20.96090747,0.139976856,0.272309809,0.210165696,0.031534199,0.054515842,0.066734108,0.077218443,0.08639632,0.095644808,0.106531751,0.120811958,0.142681455,0.217931116,0.903839358,0.579345882,5386406,13679.08441,8645.345546,0,micro,survey
1887,ECA,"Slovak Republic",SVK,EU-SILC,2010,national,national,2010,income,2,"2004 - 2019",2.15,0.004951079,0.002725044,0.001719724,0.00452802,23.68541982,21.58046163,0.143390499,0.273157199,0.208265416,0.03108667,0.054005283,0.066978587,0.077607088,0.086366988,0.096007411,0.10663535,0.120590376,0.142136454,0.218585793,0.912489251,0.579345882,5391428,14584.26068,8709.115449,0,micro,survey
1888,ECA,Serbia,SRB,EU-SILC,2020,national,national,2020,income,2,"2012 - 2020",2.15,0.01557031,0.007898865,0.005559569,0.014722706,19.22925067,16.25931817,0.235247705,0.349523346,0.268000378,0.022805997,0.042835721,0.056154628,0.067990591,0.078863601,0.089888144,0.103508437,0.121021213,0.145520188,0.27141148,1.054814269,47.99227524,6899126,6552.084391,4517.872176,0,micro,survey
1889,ECA,"Slovak Republic",SVK,EU-SILC,2011,national,national,2011,income,2,"2004 - 2019",2.15,0.004238608,0.002115094,0.001319123,0.003713394,24.58122603,22.71705411,0.131831615,0.265383783,0.210394266,0.032206896,0.054381963,0.067232093,0.077608867,0.087302971,0.097058401,0.107883168,0.122083125,0.144615718,0.209626797,0.948252339,0.579345882,5398384,14954.57798,8531.069983,0,micro,survey
1890,SSA,"South Sudan",SSD,NBHS,2009,national,national,2009,consumption,0,2009,2.15,0.345416481,0.145576786,0.083489146,0.236117278,4.444717966,3.146054897,0.402742442,0.463406607,0.459120207,0.012516048,0.026116339,0.037245708,0.048733691,0.062493088,0.079541288,0.099871261,0.127906325,0.17353885,0.332037401,0.021564191,34.92002971,9229227,2299.941623,NULL,0,micro,survey
1891,ECA,"Slovak Republic",SVK,EU-SILC,2012,national,NULL,2012,income,2,"2004 - 2019",2.15,0.00400929,0.001605023,0.001080028,0.003568828,22.5561243,21.07138258,0.129997836,0.261162957,0.20745672,0.031291537,0.054860129,0.067994723,0.078377564,0.088505978,0.098395508,0.109277043,0.122659355,0.143611694,0.205026469,0.982447294,0.579345882,5407579,15126.0353,8550.429789,0,micro,survey
1892,ECA,"Slovak Republic",SVK,EU-SILC,2013,national,national,2013,income,2,"2004 - 2019",2.15,0.002814993,0.001754622,0.00119152,0.002980766,23.14532343,21.19517321,0.14870014,0.280862088,0.216439192,0.030002127,0.052683337,0.065076237,0.075774609,0.086542741,0.096471244,0.10718657,0.121672568,0.142938447,0.221652118,0.9962062,0.579345882,5413393,15205.39558,8440.424965,0,micro,survey
1893,SSA,"South Sudan",SSD,HFS-W3,2016,national,national,2016.5,consumption,1,2016,2.15,0.673272654,0.320239774,0.19089746,0.527909702,2.150079634,1.52081173,0.346242173,0.441441282,0.405592304,0.017111898,0.031069782,0.042256476,0.053267849,0.06399829,0.077962139,0.095284394,0.123114497,0.16474207,0.331192605,0.070379798,34.92002971,11066105,926.1026782,NULL,0,imputed,survey
1894,ECA,"Slovak Republic",SVK,EU-SILC,2014,national,national,2014,income,2,"2004 - 2019",2.15,0.006754492,0.004528768,0.003858623,0.00683317,22.56739089,21.37157894,0.139957123,0.26106635,0.205862716,0.028914971,0.054875409,0.067964448,0.079169412,0.089849078,0.099853041,0.111041017,0.123576314,0.141964943,0.202791368,0.995447439,0.579345882,5418649,15600.36717,8590.790573,0,micro,survey
